Dissect Code,AssmtCode_1,Year,SiteCode,SiteYear,NUMDISSECTED PER HOST PER SITE ASS.,HOSTSPECIES,SITE VISIT,SVL,STAGE,MALF,SEX,DISSECTED,ALARIA,THICKIE,CLINO,ECHINO,FIB,GLOB,RIB,MANO,HAEMATO,HALIPEGUS,OSWALDO,OPALPREZ2,NYCTOPREZ2,TRITRICHPREZ2,GORGOD,NEMATODE,UNKN,LARVTREMRICH,LARVTREMTOT,BDPOS,BDZE,RVPOS,RVLOAD
CA-SF19_20130724_PSRE_007,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,19.73,META,FALSE,F,1,5,0,0,27,0,0,4,0,0,0,0,1,0,0,0,0,0,3,36,0,0,0,0
CA-SF19_20130724_PSRE_008,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,18.55,META,FALSE,F,1,10,0,0,12,0,0,9,0,0,0,0,1,0,0,0,0,0,3,31,1,3.5016165922,0,0
CA-SF19_20130724_PSRE_009,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,17.11,META,FALSE,M,1,5,0,0,27,0,0,17,0,0,0,0,1,0,0,0,0,0,3,49,0,0,0,0
CA-SF19_20130724_PSRE_012,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,17.5,META,FALSE,F,1,1,0,0,28,0,0,37,0,0,0,0,1,0,0,0,0,0,3,66,0,0,0,0
CA-SF19_20130724_PSRE_013,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,18.4,META,FALSE,F,1,3,0,0,23,0,0,16,0,0,0,0,1,1,1,0,0,0,3,42,0,0,1,24316.5774299925
CA-SF19_20130724_PSRE_014,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,19.93,META,FALSE,F,1,0,0,0,18,0,0,13,0,0,0,0,1,0,0,0,0,0,2,31,0,0,1,1.87102596594903E-005
CA-SF19_20130724_PSRE_004,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,PSRE,2,17.88,META,FALSE,M,1,4,0,0,26,0,0,12,0,0,0,0,0,0,0,0,0,0,3,42,1,3.0294602116,1,0.0012040122
CA-SF19_20130724_TATO_001,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,27.37,Larva,FALSE,U,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
CA-SF19_20130724_TATO_002,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,29.19,Larva,FALSE,U,1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0
CA-SF19_20130724_TATO_003,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,28.68,Larva,FALSE,U,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,19,0,0,NA,NA
CA-SF19_20130724_TATO_004,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,30.8,Larva,FALSE,U,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,33,0,0,NA,NA
CA-SF19_20130724_TATO_005,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,26.28,Larva,FALSE,U,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
CA-SF19_20130724_TATO_006,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,28.38,Larva,FALSE,U,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
CA-SF19_20130724_TATO_007,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,29.29,Larva,FALSE,U,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,48,0,0,NA,NA
CA-SF19_20130724_TATO_008,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,25.58,Larva,FALSE,U,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
CA-SF19_20130724_TATO_009,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,27.45,Larva,FALSE,U,1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0
CA-SF19_20130724_TATO_010,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,26.44,Larva,FALSE,U,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
CA-SF19_20130724_TATO_011,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,26.81,Larva,FALSE,U,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,NA,NA
CA-SF19_20130724_TATO_012,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,29.03,Larva,FALSE,U,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
CA-SF19_20130724_TATO_013,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,25.63,Larva,FALSE,U,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
CA-SF19_20130724_TATO_014,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,26.32,Larva,FALSE,U,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,34,0,0,NA,NA
CA-SF19_20130724_TATO_015,CA-SF19_20130724,2013,CA-SF19,CA-SF19_2013,15,TATO,2,25.22,Larva,FALSE,U,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
CA-SF25_20130722_PSRE_001,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,19.32,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
CA-SF25_20130722_PSRE_006,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,20.89,META,FALSE,M,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0
CA-SF25_20130722_PSRE_007,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,22.17,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF25_20130722_PSRE_010,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,17.37,META,FALSE,M,1,0,0,0,99,0,6,0,0,0,0,0,1,1,1,0,0,0,2,105,0,0,0,0
CA-SF25_20130722_PSRE_012,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,21.38,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF25_20130722_PSRE_013,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,20.98,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF25_20130722_PSRE_015,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,20.91,META,FALSE,M,1,0,0,0,92,0,12,0,0,0,0,0,1,0,0,0,0,0,2,104,0,0,0,0
CA-SF25_20130722_PSRE_002,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,21.54,META,FALSE,M,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
CA-SF25_20130722_PSRE_003,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,20.36,META,FALSE,M,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA
CA-SF25_20130722_PSRE_004,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,17.38,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
CA-SF25_20130722_PSRE_005,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,17.67,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF25_20130722_PSRE_008,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,22.91,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF25_20130722_PSRE_011,CA-SF25_20130722,2013,CA-SF25,CA-SF25_2013,15,PSRE,2,20.32,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_001,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,24.42,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_002,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,25.72,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_004,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,24.99,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_006,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,23.18,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_007,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,25.21,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_010,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,22.17,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_011,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,24.66,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_013,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,24.74,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_014,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,24.31,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_015,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,25.6,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF27_20130722_TATO_016,CA-SF27_20130722,2013,CA-SF27,CA-SF27_2013,15,TATO,2,19.7,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
CA-SF31_20130722_PSRE_002,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,16.76,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,47.5921058655,0,0
CA-SF31_20130722_PSRE_003,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,14.4,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_005,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,16,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_006,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,15.41,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_008,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,12.83,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_009,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,14.28,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_011,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,15.62,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
CA-SF31_20130722_PSRE_012,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,13.21,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_013,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,16.27,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4212932587,0,0
CA-SF31_20130722_PSRE_010,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,18.57,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_PSRE_015,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,PSRE,2,15.95,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_006,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,16.58,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_007,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,17.71,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_008,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,18.82,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_009,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,21.35,META,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_010,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,20.56,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.9716897806,0,0
CA-SF31_20130722_TATO_012,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,20.01,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_014,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,21.54,META,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF31_20130722_TATO_015,CA-SF31_20130722,2013,CA-SF31,CA-SF31_2013,15,TATO,2,21.1,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF79_20130724_PSRE_002,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.44,META,FALSE,F,1,99,0,0,4,0,0,11,4,0,0,0,1,0,0,0,0,0,4,118,0,0,1,0.0005278461
CA-SF79_20130724_PSRE_003,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.69,META,FALSE,M,1,77,0,0,26,0,0,13,6,0,0,0,1,1,0,0,0,0,4,122,1,925.7230630794,1,0.000111299
CA-SF79_20130724_PSRE_005,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.52,META,TRUE,F,1,94,0,0,0,0,3,11,0,0,0,0,1,1,0,0,0,0,3,108,1,4.3744774534,1,0.0014586105
CA-SF79_20130724_PSRE_006,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.41,META,FALSE,F,1,60,0,0,7,0,0,5,0,0,0,0,1,1,0,0,0,0,3,72,1,77.1224339932,1,0.0245559881
CA-SF79_20130724_PSRE_009,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.97,META,FALSE,M,1,34,0,0,30,0,0,1,0,0,0,0,1,1,1,0,0,1,3,65,1,123.0419603885,1,0.0975837322
CA-SF79_20130724_PSRE_010,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.89,META,TRUE,M,1,18,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,2,39,1,1534.6068828207,1,0.0062247906
CA-SF79_20130724_PSRE_011,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,13.52,META,FALSE,F,1,99,0,0,31,0,0,6,0,0,0,0,1,0,0,0,0,0,3,136,1,264.5043500288,1,6.77624459247021E-005
CA-SF79_20130724_PSRE_012,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,14.6,META,FALSE,F,1,75,0,0,6,0,0,6,0,0,0,0,1,1,0,0,0,0,3,87,1,2.4983173641,1,0.0009087565
CA-SF79_20130724_PSRE_013,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,12.88,META,FALSE,F,1,29,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,2,42,0,0,1,0.0271752614
CA-SF79_20130724_PSRE_007,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,12.75,META,FALSE,M,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,4.2493253792,NA,NA
CA-SF79_20130724_PSRE_008,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,PSRE,2,15.3,META,FALSE,F,1,34,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,3,57,1,1.7948575174,1,0.0052748006
CA-SF79_20130724_TATO_001,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,21.67,Larva,FALSE,U,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
CA-SF79_20130724_TATO_002,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,23.5,Larva,FALSE,U,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,NA,NA
CA-SF79_20130724_TATO_003,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,24.54,Larva,FALSE,U,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
CA-SF79_20130724_TATO_004,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,24.45,Larva,FALSE,U,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
CA-SF79_20130724_TATO_005,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,22.59,Larva,FALSE,U,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0
CA-SF79_20130724_TATO_006,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,26.21,Larva,FALSE,U,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
CA-SF79_20130724_TATO_007,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,25.08,Larva,FALSE,U,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,13,0,0,NA,NA
CA-SF79_20130724_TATO_008,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,23.26,Larva,FALSE,U,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
CA-SF79_20130724_TATO_009,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,24.4,Larva,FALSE,U,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1,53,0,0,NA,NA
CA-SF79_20130724_TATO_010,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,25.23,Larva,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
CA-SF79_20130724_TATO_011,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,27.16,Larva,FALSE,U,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,56,0,0,NA,NA
CA-SF79_20130724_TATO_012,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,24.08,Larva,FALSE,U,1,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,2,17,0,0,NA,NA
CA-SF79_20130724_TATO_013,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,27.28,META,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CA-SF79_20130724_TATO_014,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,22.97,Larva,FALSE,U,1,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
CA-SF79_20130724_TATO_015,CA-SF79_20130724,2013,CA-SF79,CA-SF79_2013,15,TATO,2,30.35,Larva,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
CA-SF85A_20130618_BUBO_001,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,19.91,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
CA-SF85A_20130618_BUBO_003,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,16.01,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA
CA-SF85A_20130618_BUBO_005,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,17.15,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_006,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,19.75,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA
CA-SF85A_20130618_BUBO_007,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,18.1,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_008,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,15.92,META,TRUE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_009,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,24.51,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_011,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,19.69,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_013,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,18.59,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_014,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,19.16,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.3877897859,0,0
CA-SF85A_20130618_BUBO_015,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,17.35,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1529008895,NA,NA
CA-SF85A_20130618_BUBO_002,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,19.98,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_004,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,17.7,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_010,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,18.31,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130618_BUBO_012,CA-SF85A_20130618,2013,CA-SF85A,CA-SF85A_2013,15,BUBO,1,18.41,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130724_PSRE_003,CA-SF85A_20130724,2013,CA-SF85A,CA-SF85A_2013,15,PSRE,2,22.7,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4430727065,0,0
CA-SF85A_20130724_PSRE_004,CA-SF85A_20130724,2013,CA-SF85A,CA-SF85A_2013,15,PSRE,2,22.61,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CA-SF85A_20130724_PSRE_005,CA-SF85A_20130724,2013,CA-SF85A,CA-SF85A_2013,15,PSRE,2,21.4,META,FALSE,F,1,9,0,2,11,0,2,3,0,0,0,0,1,0,0,0,0,0,5,27,0,0,0,0
CA-SF85A_20130724_PSRE_002,CA-SF85A_20130724,2013,CA-SF85A,CA-SF85A_2013,15,PSRE,2,23.1,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTTLMUD_20130624_PSRE_001,CTTLMUD_20130624,2013,CTTLMUD,CTTLMUD_2013,15,PSRE,2,12.89,META,FALSE,M,1,0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41,1,18397.2094726563,0,0
CTTLMUD_20130624_PSRE_003,CTTLMUD_20130624,2013,CTTLMUD,CTTLMUD_2013,15,PSRE,2,13.32,META,FALSE,F,1,0,0,0,32,0,0,0,0,0,0,0,1,1,0,0,0,0,1,32,1,3440.9662373861,0,0
CTTLMUD_20130624_PSRE_004,CTTLMUD_20130624,2013,CTTLMUD,CTTLMUD_2013,15,PSRE,2,13.87,META,FALSE,F,1,0,0,0,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,45,1,21077.289835612,0,0
